 

stn;time;tre200s0
MOE;202305080630;14.3
MOE;202305080640;14.4
MOE;202305080650;14.4
MOE;202305080700;14.6
MOE;202305080710;14.8
MOE;202305080720;15.0
MOE;202305080730;15.0
MOE;202305080740;14.9
MOE;202305080750;14.9
MOE;202305080800;15.0
MOE;202305080810;15.3
MOE;202305080820;15.3
MOE;202305080830;15.4
MOE;202305080840;15.4
MOE;202305080850;15.3
MOE;202305080900;15.5
MOE;202305080910;15.6
MOE;202305080920;16.0
MOE;202305080930;16.2
MOE;202305080940;16.6
MOE;202305080950;16.9
MOE;202305081000;16.8
MOE;202305081010;17.2
MOE;202305081020;16.8
MOE;202305081030;16.8
MOE;202305081040;17.0
MOE;202305081050;17.1
MOE;202305081100;17.2
MOE;202305081110;17.8
MOE;202305081120;17.8
MOE;202305081130;17.6
MOE;202305081140;17.1
MOE;202305081150;16.7
MOE;202305081200;16.3
MOE;202305081210;15.7
MOE;202305081220;15.5
MOE;202305081230;15.4
MOE;202305081240;15.5
MOE;202305081250;15.8
MOE;202305081300;16.4
MOE;202305081310;16.8
MOE;202305081320;16.9
MOE;202305081330;17.3
MOE;202305081340;17.3
MOE;202305081350;17.4
MOE;202305081400;17.8
MOE;202305081410;18.0
MOE;202305081420;17.9
MOE;202305081430;18.4
MOE;202305081440;18.2
MOE;202305081450;18.0
MOE;202305081500;18.0
MOE;202305081510;18.1
MOE;202305081520;18.0
MOE;202305081530;17.9
MOE;202305081540;17.6
MOE;202305081550;17.5
MOE;202305081600;17.3
MOE;202305081610;17.4
MOE;202305081620;17.5
MOE;202305081630;17.6
MOE;202305081640;17.6
MOE;202305081650;17.5
MOE;202305081700;17.5
MOE;202305081710;17.6
MOE;202305081720;17.7
MOE;202305081730;17.5
MOE;202305081740;17.0
MOE;202305081750;16.6
MOE;202305081800;16.5
MOE;202305081810;16.2
MOE;202305081820;15.6
MOE;202305081830;15.0
MOE;202305081840;14.5
MOE;202305081850;14.4
MOE;202305081900;14.4
MOE;202305081910;14.4
MOE;202305081920;14.3
MOE;202305081930;14.2
MOE;202305081940;14.2
MOE;202305081950;13.9
MOE;202305082000;13.9
MOE;202305082010;13.9
MOE;202305082020;13.9
MOE;202305082030;14.0
MOE;202305082040;14.0
MOE;202305082050;14.0
MOE;202305082100;14.0
MOE;202305082110;14.0
MOE;202305082120;14.0
MOE;202305082130;13.9
MOE;202305082140;13.7
MOE;202305082150;13.6
MOE;202305082200;13.4
MOE;202305082210;13.3
MOE;202305082220;13.1
MOE;202305082230;12.8
MOE;202305082240;12.4
MOE;202305082250;12.2
MOE;202305082300;12.0
MOE;202305082310;12.1
MOE;202305082320;12.0
MOE;202305082330;11.9
MOE;202305082340;11.9
MOE;202305082350;12.0
MOE;202305090000;11.9
MOE;202305090010;11.8
MOE;202305090020;12.0
MOE;202305090030;12.2
MOE;202305090040;12.2
MOE;202305090050;12.2
MOE;202305090100;11.9
MOE;202305090110;11.8
MOE;202305090120;11.8
MOE;202305090130;11.8
MOE;202305090140;11.8
MOE;202305090150;11.7
MOE;202305090200;11.9
MOE;202305090210;11.9
MOE;202305090220;12.0
MOE;202305090230;12.0
MOE;202305090240;12.1
MOE;202305090250;12.1
MOE;202305090300;12.2
MOE;202305090310;12.2
MOE;202305090320;12.2
MOE;202305090330;12.2
MOE;202305090340;12.2
MOE;202305090350;12.3
MOE;202305090400;12.4
MOE;202305090410;12.4
MOE;202305090420;12.4
MOE;202305090430;12.4
